ID,Type,Name,Documentation,Specialization
"521","ApplicationComponent","SIA09-MNEPX2","",""
"522","ApplicationComponent","SIA09-SICMSPR3","",""
"523","ApplicationComponent","SIA09-SICMSUT3","",""
"524","ApplicationComponent","SIA09-SPIFX3","",""
"525","ApplicationComponent","SIA09-TDOCX1","",""
"526","ApplicationComponent","SIA09-TDOCX2","",""
"527","ApplicationComponent","SIA09-CMES01","",""
"528","ApplicationComponent","SIA09-CMES02","",""
"529","ApplicationComponent","SIA09-CMN801","",""
"530","ApplicationComponent","SIA09-CMN802","",""
"531","ApplicationComponent","SIA09-CMN901","",""
"532","ApplicationComponent","SIA09-CMN902","",""
"533","ApplicationComponent","SIA09-STDVX1","",""
"534","ApplicationComponent","SIA09-STDVX2","",""
"535","ApplicationComponent","SIA09-APUT03","",""
"536","ApplicationComponent","SIA09-APWS03","",""
"537","ApplicationComponent","SIA09-DBPR05","",""
"538","ApplicationComponent","SIA09-CNPR02","",""
"539","ApplicationComponent","SIA09-CNPR03","",""
"540","ApplicationComponent","SIA09-CNUT02","",""
"541","ApplicationComponent","SIA09-CNUT03","",""
"542","ApplicationComponent","SIA09-DMDV01","",""
"543","ApplicationComponent","SIA09-DMUT01","",""
"544","ApplicationComponent","SIA09-DMUT02","",""
"545","ApplicationComponent","SIA09-EDDV06","",""
"546","ApplicationComponent","SIA09-EDEL02","",""
"547","ApplicationComponent","SIA09-EDELX3DB","",""
"548","ApplicationComponent","SIA09-EDELX4","",""
"549","ApplicationComponent","SIA09-HIEX02","",""
"550","ApplicationComponent","SIA09-ISUT06","",""
"551","ApplicationComponent","SIA09-NSSVX1","",""
"552","ApplicationComponent","SIA09-EDEL11","",""
"553","ApplicationComponent","SIA09-EDEL12","",""
"554","ApplicationComponent","SIA09-EDEL21","",""
"555","ApplicationComponent","SIA09-EDEL22","",""
"556","ApplicationComponent","SIA09-EDEL23","",""
"557","ApplicationComponent","SIA09-EDEL31","",""
"558","ApplicationComponent","SIA09-EDEL32","",""
"559","ApplicationComponent","SIA09-EDEL33","",""
"560","ApplicationComponent","SIA09-EDEL41","",""
"561","ApplicationComponent","SIA09-EDEL42","",""
"562","ApplicationComponent","SIA09-EDEL43","",""
"563","ApplicationComponent","SIA09-HICI01","",""
"564","ApplicationComponent","SIA09-GLDV01","",""
"565","ApplicationComponent","smer-db-neo4j-01.si","",""
"566","ApplicationComponent","smer-db-mssql-01.si","",""
"567","ApplicationComponent","smer-monitor-kibana-01.si","",""
"568","ApplicationComponent","smer-db-elasticsearch-01.si","",""
"569","ApplicationComponent","smer-db-kafka-01","",""
"570","ApplicationComponent","smer-uat-db-neo4j-01.si","",""
"571","ApplicationComponent","smer-uat-db-mssql-01.si","",""
"572","ApplicationComponent","smer-uat-db-kafka-01.si","",""
"573","ApplicationComponent","smer-uat-db-elasticsearch-01.si","",""
"574","ApplicationComponent","smer-uat-monitor-kibana-01.si","",""
"575","ApplicationComponent","SIA09-STPRX1","",""
"576","ApplicationComponent","SIA09-STPRX2","",""
"577","ApplicationComponent","SIA09-FXMM01","",""
"578","ApplicationComponent","SIA09-CIDV01","",""
"579","ApplicationComponent","SIA09-RGDV01","",""
"580","ApplicationComponent","SIA09-GLPR01","",""
"581","ApplicationComponent","SIA09-VDRDP1","",""
"582","ApplicationComponent","SIA09-VDRDP2","",""
"583","ApplicationComponent","SIA09-ISPR14","",""
"584","ApplicationComponent","SIA09-RGPR01","",""
"585","ApplicationComponent","SIA09-SIWS21","",""
"586","ApplicationComponent","SIA09-SIWS31","",""
"587","ApplicationComponent","SIA09-SIWS32","",""
"588","ApplicationComponent","SIA09-HIEX11","",""
"589","ApplicationComponent","SIA09-DBUTX3","",""
"590","ApplicationComponent","SIA09-SIWS41","",""
"591","ApplicationComponent","SIA09-SIWS42","",""
"592","ApplicationComponent","SIA09-ICPR01","",""
"593","ApplicationComponent","SIA09-CIPR01","",""
"594","ApplicationComponent","SIA09-DLCT01A","",""
"595","ApplicationComponent","SIA09-DLPRX01","",""
"596","ApplicationComponent","SIA09-DLPRX02","",""
"597","ApplicationComponent","SIA09-DLPRX03","",""
"598","ApplicationComponent","SIA09-DLPRX04","",""
"599","ApplicationComponent","SIA09-DLPRX05","",""
"600","ApplicationComponent","SIA09-DLPRX06","",""
"601","ApplicationComponent","SIA09-DLPRX07","",""
"602","ApplicationComponent","SIA09-DLPRX08","",""
"603","ApplicationComponent","SIA09-DLPRX09","",""
"604","ApplicationComponent","SIA09-DLPRX10","",""
"605","ApplicationComponent","SIA09-DLPRX11","",""
"606","ApplicationComponent","SIA09-DLPRX12","",""
"607","ApplicationComponent","sia09-esxd11.si","",""
"608","ApplicationComponent","sia09-esxd12.si","",""
"609","ApplicationComponent","sia09-esxd13.si","",""
"610","ApplicationComponent","sia09-esxd14.si","",""
"611","ApplicationComponent","sia09-esxd15.si","",""
"612","ApplicationComponent","sia09-esxd16.si","",""
"613","ApplicationComponent","sia09-esxd17.si","",""
"614","ApplicationComponent","sia09-esxd18.si","",""
"615","ApplicationComponent","sia09-esxe11.si","",""
"616","ApplicationComponent","sia09-esxe12.si","",""
"617","ApplicationComponent","sia09-esxe13.si","",""
"618","ApplicationComponent","sia09-esxe14.si","",""
"619","ApplicationComponent","sia09-esxf11.si","",""
"620","ApplicationComponent","sia09-esxf12.si","",""
"621","ApplicationComponent","sia09-esxf13.si","",""
"622","ApplicationComponent","sia09-esxf14.si","",""
"623","ApplicationComponent","SIA09-METC21","",""
"624","ApplicationComponent","SIA09-SPRT01","",""
"625","ApplicationComponent","SIA09-RMUT01","",""
"626","ApplicationComponent","SIA09-SIRAUT1","",""
"627","ApplicationComponent","SIA09-SIRAUT2","",""
"628","ApplicationComponent","SIA09-SIRAUT3","",""
"629","ApplicationComponent","SIA09-SIRAPR1","",""
"630","ApplicationComponent","SIA09-SIRAPR2","",""
"631","ApplicationComponent","SIA09-SIRAPR3","",""
"632","ApplicationComponent","SIA09-ANVS01","",""
"633","ApplicationComponent","SIA09-ISPRX12","",""
"634","ApplicationComponent","SIA09-VMUT01","",""
"635","ApplicationComponent","SIA09-VMUT02","",""
"636","ApplicationComponent","SIA09-VMPR01","",""
"637","ApplicationComponent","SIA09-VMPR02","",""
"638","ApplicationComponent","SIA09-VMPR11","",""
"639","ApplicationComponent","SIA09-VMPR12","",""
"640","ApplicationComponent","SIA09-VMPR21","",""
"641","ApplicationComponent","SIA09-CMXX01","",""
"642","ApplicationComponent","SIA09-CMXX02","",""
"643","ApplicationComponent","DATA DOMAIN EXPANSION","",""
"644","ApplicationComponent","SIA09-VTLX01","",""
"645","ApplicationComponent","SIA09-ICPR02","",""
"646","ApplicationComponent","SIA09-LRPR04","",""
"647","ApplicationComponent","ubuntu_guest","",""
"648","ApplicationComponent","SIA09-DMPR01","",""
"649","ApplicationComponent","SIA09-DMPR02","",""
"650","ApplicationComponent","SIA09-DMPR03","",""
"651","ApplicationComponent","SIA09-DMPR04","",""
"652","ApplicationComponent","SIA09-DMPR05","",""
"653","ApplicationComponent","SIA09-DSCG01","",""
"654","ApplicationComponent","SIA09-EDMS11","",""
"655","ApplicationComponent","SIA09-EDMS12","",""
"656","ApplicationComponent","SIA09-ESET15","",""
"657","ApplicationComponent","SIA09-FXBT01","",""
"658","ApplicationComponent","SIA09-FXTRX1","",""
"659","ApplicationComponent","SIA09-FXTRX2","",""
"660","ApplicationComponent","SIA09-FXTRX3","",""
"661","ApplicationComponent","SIA09-IRPR01","",""
"662","ApplicationComponent","SIA09-IRPR02","",""
"663","ApplicationComponent","SIA09-IRUT01","",""
"664","ApplicationComponent","SIA09-ISPR20","",""
"665","ApplicationComponent","SIA09-ISPR21","",""
"666","ApplicationComponent","SIA09-ISPR22","",""
"667","ApplicationComponent","SIA09-ISPR23","",""
"668","ApplicationComponent","SIA09-ISPR24","",""
"669","ApplicationComponent","SIA09-LRPR05","",""
"670","ApplicationComponent","SIA09-LRPR06","",""
"671","ApplicationComponent","SIA09-LRPRX2","",""
"672","ApplicationComponent","SIA09-LSMW02","",""
"673","ApplicationComponent","SIA09-LSMW12","",""
"674","ApplicationComponent","SIA09-MLPR05","",""
"675","ApplicationComponent","SIA09-MMDVX1","",""
"676","ApplicationComponent","SIA09-MMUPS1","",""
"677","ApplicationComponent","SIA09-PALO01","",""
"678","ApplicationComponent","SIA09-SIRP01","",""
"679","ApplicationComponent","SIA09-SIRP02","",""
"680","ApplicationComponent","SIA09-SRCAX1","",""
"681","ApplicationComponent","SIA09-ESET15","",""
"682","ApplicationComponent","SIA09-LRPR05","",""
"683","ApplicationComponent","SIA09-LRPR06","",""
"684","ApplicationComponent","SIA09-LRPRX2","",""
"685","ApplicationComponent","SIA09-MLPR05","",""
"686","ApplicationComponent","SIA09-QDRVUT01","",""
"687","ApplicationComponent","SIA09-SIRP31","",""
"688","ApplicationComponent","SIA09-SIRP32","",""
"689","ApplicationComponent","SIA09-ICPR03","",""
"690","ApplicationComponent","SIA09-LSMWX1","",""
"691","ApplicationComponent","SIA09-LSVK01","",""
"692","ApplicationComponent","SIA09-AVCLX1","",""
"693","ApplicationComponent","SIA09-AVCLX2","",""
"694","ApplicationComponent","SIA09-AVCLX3","",""
"695","ApplicationComponent","SIA09-AVCLX4","",""
"696","ApplicationComponent","SIA09-LSIF14","",""
"697","ApplicationComponent","SIA09-SCAPX2DV","",""
"698","ApplicationComponent","SIA09-MMBX01","",""
"699","ApplicationComponent","SIA09-MMBX02","",""
"700","ApplicationComponent","SIA09-MMBX10","",""
"701","ApplicationComponent","SIA09-MMBX11","",""
"702","ApplicationComponent","SIA09-MMBX12","",""
"703","ApplicationComponent","SIA09-MMBX13","",""
"704","ApplicationComponent","SIA09-MMBX14","",""
"705","ApplicationComponent","SIA09-MMBX04","",""
"706","ApplicationComponent","SIA09-MMBX05","",""
"707","ApplicationComponent","SIA09-MMBX03","",""
"708","ApplicationComponent","SIA09-MMBX20","",""
"709","ApplicationComponent","SIA09-MMBX21","",""
"710","ApplicationComponent","SIA09-MMBX22","",""
"711","ApplicationComponent","SIA09-MMBX15","",""
"712","ApplicationComponent","SIA09-LSIF15","",""
"713","ApplicationComponent","SIA09-QABSX1","",""
"","ApplicationComponent","","",""
"715","ApplicationComponent","SIA09-OSDBUT01","",""
"716","ApplicationComponent","SIA09-OSDB01","",""
"717","ApplicationComponent","SIA09-CIPR02","",""
"718","ApplicationComponent","SIA09-DLMMX2","",""
"719","ApplicationComponent","SIA09-DORM01","",""
"720","ApplicationComponent","SIA09-ESET21","",""
"721","ApplicationComponent","SIA09-ETPR02","",""
"722","ApplicationComponent","SIA09-FXRPT05","",""
"723","ApplicationComponent","SIA09-FXAPX1","",""
"724","ApplicationComponent","SIA09-FXAPX2","",""
"725","ApplicationComponent","SIA09-FXAPX3","",""
"726","ApplicationComponent","SIA09-FXAPX4","",""
"727","ApplicationComponent","SIA09-FXAPX5","",""
"728","ApplicationComponent","SIA09-FXAPX6","",""
"729","ApplicationComponent","SIA09-FXDB11","",""
"730","ApplicationComponent","SIA09-FXDB12","",""
"731","ApplicationComponent","SIA09-FXDB13","",""
"732","ApplicationComponent","SIA09-FXDB14","",""
"733","ApplicationComponent","SIA09-FXPPX1","",""
"734","ApplicationComponent","SIA09-FXRPX1","",""
"735","ApplicationComponent","SIA09-FXRPX2","",""
"736","ApplicationComponent","SIA09-FXRPX3","",""
"737","ApplicationComponent","SIA09-FXRPX4","",""
"738","ApplicationComponent","SIA09-FXRPX5","",""
"739","ApplicationComponent","SIA09-FXRPX6","",""
"740","ApplicationComponent","SIA09-FXRPX7","",""
"741","ApplicationComponent","SIA09-FXRPX8","",""
"742","ApplicationComponent","SIA09-FXUTX1","",""
"743","ApplicationComponent","SIA09-ISPR19","",""
"744","ApplicationComponent","SIA09-ISPR25","",""
"745","ApplicationComponent","SIA09-ISPR96","",""
"746","ApplicationComponent","SIA09-ISPR97","",""
"747","ApplicationComponent","SIA09-ISPR98","",""
"748","ApplicationComponent","SIA09-ISUT07","",""
"749","ApplicationComponent","SIA09-ISUTX12","",""
"750","ApplicationComponent","SIA09-LKPR01","",""
"751","ApplicationComponent","SIA09-LKPR11","",""
"752","ApplicationComponent","SIA09-LKPR21","",""
"753","ApplicationComponent","SIA09-LKPR22","",""
"754","ApplicationComponent","SIA09-MMBX09","",""
"755","ApplicationComponent","SIA09-MMMT03","",""
"756","ApplicationComponent","SIA09-MMMT04","",""
"757","ApplicationComponent","SIA09-OTHAI1","",""
"758","ApplicationComponent","SIA09-PHDBX1","",""
"759","ApplicationComponent","SIA09-PTPR01","",""
"760","ApplicationComponent","SIA09-PTPR02","",""
"761","ApplicationComponent","SIA09-SIRP11","",""
"762","ApplicationComponent","SIA09-SIRP12","",""
"763","ApplicationComponent","SIA09-SIRP21","",""
"764","ApplicationComponent","SIA09-SIRP22","",""
"765","ApplicationComponent","SIA09-SIRU01","",""
"766","ApplicationComponent","SIA09-SIRU11","",""
"767","ApplicationComponent","SIA09-SIRU21","",""
"768","ApplicationComponent","SIA09-SIRU31","",""
"769","ApplicationComponent","SIA09-TBPR03","",""
"770","ApplicationComponent","SIA09-TDOC01","",""
"771","ApplicationComponent","SIA09-TDOC02","",""
"772","ApplicationComponent","SIA09-TDOCUT01","",""
"773","ApplicationComponent","SIA09-TMDSX3","",""
"774","ApplicationComponent","SIA09-VCDC01-Passive","",""
"775","ApplicationComponent","SIA09-VCDC01-Witness","",""
"776","ApplicationComponent","SIA09-SCDBUT01A","",""
"777","ApplicationComponent","SIA09-SCDBUT01B","",""
"778","ApplicationComponent","SIA09-SCWNUT01","",""
"779","ApplicationComponent","SIA09-ETPRX1","",""
"780","ApplicationComponent","SIA09-ETDVX1","",""
"781","ApplicationComponent","SIA09-MRWSX1","",""
"782","ApplicationComponent","SIA09-S4DPDQ01","",""
"783","ApplicationComponent","SIA09-S4CCDQ01","",""
"784","ApplicationComponent","SIA09-S4TLDQ01","",""
"785","ApplicationComponent","SIA09-S4SCDQ01","",""
"786","ApplicationComponent","SIA09-S4SFDQ01","",""
"787","ApplicationComponent","SIA09-S4PSPR01","",""
"788","ApplicationComponent","SIA09-S4SCPR01","",""
"789","ApplicationComponent","SIA09-S4SFPR01","",""
"790","ApplicationComponent","SIA09-S4DPPR01","",""
"791","ApplicationComponent","SIA09-S4CCPR01","",""
"792","ApplicationComponent","SIA09-S4CCPR02","",""
"793","ApplicationComponent","SIA09-S4TLPR01","",""
"794","ApplicationComponent","sia09-scsmut01","",""
"795","ApplicationComponent","sia09-scsmpr01","",""
"796","ApplicationComponent","SIA09-SCRPUT01","",""
"797","ApplicationComponent","SIA09-SCRPPR01","",""
"798","ApplicationComponent","SIA09-SCRPPR02","",""
"799","ApplicationComponent","SIA09-ZBMM01","",""
"800","ApplicationComponent","SIA09-ESXG11","",""
"801","ApplicationComponent","SIA09-ESXG12","",""
"802","ApplicationComponent","SIA09-ESXG13","",""
"803","ApplicationComponent","SIA09-ESXG14","",""
"804","ApplicationComponent","DR-VM-NEW-UNITY380","",""
"805","ApplicationComponent","DR-VM-NEW-UNITY380(EXP)","",""
"806","ApplicationComponent","VM-PowerStore1200T","",""
"807","ApplicationComponent","VM-PowerStore1200T(EXP)","",""
"808","ApplicationComponent","VM-PowerVaultME5012","",""
"809","ApplicationComponent","VM-PowerVaultME5012(EXP)","",""
"810","ApplicationComponent","VM-PowerVaultME5012(EXP)","",""
"811","ApplicationComponent","VM-PowerVaultME5024","",""
"812","ApplicationComponent","VM-PowerVaultME5024(EXP)","",""
"813","ApplicationComponent","VM-PowerVaultME5024(EXP)","",""
"814","ApplicationComponent","VM-PowerVaultME5024(EXP)","",""
"815","ApplicationComponent"," SW-NEW-DS6620B-TOP","",""
"816","ApplicationComponent","SW-NEW-DS6620B-BOT","",""
"817","ApplicationComponent","SIA09-LSMM01","",""
"818","ApplicationComponent","SIA09-SCDBPR01A","",""
"819","ApplicationComponent","SIA09-SCDBPR01B","",""
"820","ApplicationComponent","SIA09-SCWNPR01","",""
"821","ApplicationComponent","SIA09-NXPR01","",""
"822","ApplicationComponent","SIA09-NXUT01","",""
"823","ApplicationComponent","SIA09-ICCAUT01","",""
"824","ApplicationComponent","SIA09-ICCAUT02","",""
"825","ApplicationComponent","SIA09-ICCAUT03","",""
"826","ApplicationComponent","SIA09-ICCAPR01","",""
"827","ApplicationComponent","SIA09-ICCAPR02","",""
"828","ApplicationComponent","SIA09-ICCAPR03","",""
"829","ApplicationComponent","SIA09-ICCAPR04","",""
"830","ApplicationComponent","SIA09-ICCAPR05","",""
"831","ApplicationComponent","SIA09-ICCAPR06","",""
"832","ApplicationComponent","SIA09-LSMWUT1","",""
"833","ApplicationComponent","SIA09-BNPR01","",""
"834","ApplicationComponent","SIA09-BNPR02","",""
"835","ApplicationComponent","SIA09-BNUT01","",""
"836","ApplicationComponent","SIA09-BNUT02","",""
"837","ApplicationComponent","SIA09-DBUTX2","",""
"838","ApplicationComponent","SIA09-DLCT01B","",""
"839","ApplicationComponent","SIA09-FTXA01","",""
"840","ApplicationComponent","SIA09-FTXM01","",""
"841","ApplicationComponent","SIA09-GPMM01","",""
"842","ApplicationComponent","SIA09-GPU-CL01","",""
"843","ApplicationComponent","SIA09-GPU-CL02","",""
"844","ApplicationComponent","SIA09-GPU-CL03","",""
"845","ApplicationComponent","SIA09-ISUT09","",""
"846","ApplicationComponent","SIA09-ISUT88","",""
"847","ApplicationComponent","SIA09-LSDBUT14","",""
"848","ApplicationComponent","SIA09-LSDV03","",""
"849","ApplicationComponent","SIA09-NASX01","",""
"850","ApplicationComponent","SIA09-SFTPDV01","",""
"851","ApplicationComponent","SIA09-SIWSDV02","",""
"852","ApplicationComponent","SIA09-SIWSX1","",""
"853","ApplicationComponent","SIA09-SIWSX2","",""
"854","ApplicationComponent","SIA09-VCDC02","",""
"855","ApplicationComponent","SIA09-APUTX1","",""
"856","ApplicationComponent","SIA09-FHSI01","",""
"857","ApplicationComponent","SIA09-FHPH01","",""
"858","ApplicationComponent","SIA09-FHGJ01","",""
"859","ApplicationComponent","SIA09-LSDV05","",""
"860","ApplicationComponent","SWR-FL7-CX10-1","",""
"861","ApplicationComponent","SWR-FL7-CX10-2","",""
"862","ApplicationComponent","SWR-FL7-CX9300-1","",""
"863","ApplicationComponent","SWR-FL7-CX9300-2","",""
"864","ApplicationComponent","SWR-FL7-CX6100","",""
"865","ApplicationComponent","DCPOWERSTORE","",""
"866","ApplicationComponent","DCESXI3","",""
"867","ApplicationComponent","DCESXI2","",""
"868","ApplicationComponent","DCESXI1","",""
"869","ApplicationComponent","DC-Node3 ","",""
"870","ApplicationComponent","DC-Node2","",""
"871","ApplicationComponent","DC-Node1","",""
"872","ApplicationComponent","FE Hare","",""
"873","ApplicationComponent","FE Rabbit","",""
"874","ApplicationComponent","BE Hare","",""
"875","ApplicationComponent","BE Rabbit","",""
"876","ApplicationComponent","Hare","",""
"877","ApplicationComponent","Rabbit","",""
"878","ApplicationComponent","DCECS5","",""
"879","ApplicationComponent","DCECS4","",""
"880","ApplicationComponent","DCECS3","",""
"881","ApplicationComponent","DCECS2","",""
"882","ApplicationComponent","DCECS1","",""
"883","ApplicationComponent","SIA09-REPO01","",""
"884","ApplicationComponent","SIA09-ICCAPR91","",""
"885","ApplicationComponent","SIA09-ICCAPR92","",""
"886","ApplicationComponent","SIA09-ICCAPR93","",""
"887","ApplicationComponent","SIA09-ICCAPR94","",""
"888","ApplicationComponent","SIA09-ICCAPR95","",""
"889","ApplicationComponent","SIA09-ICCAPR96","",""
"890","ApplicationComponent","SIA09-APUT04","",""
"891","ApplicationComponent","SIA09-APWS04","",""
"892","ApplicationComponent","SIA09-XDRS02","",""
"893","ApplicationComponent","SIA09-XDRS01","",""
"894","ApplicationComponent","SIA09-WZDV01","",""
"895","ApplicationComponent","SIA09-VROP01","",""
"896","ApplicationComponent","SIA09-SFTP01","",""
"897","ApplicationComponent","SIA09-MISP01","",""
"898","ApplicationComponent","SIA09-LSVCX1","",""
"899","ApplicationComponent","SIA09-ISUT25","",""
"900","ApplicationComponent","SIA09-GPULX2","",""
"901","ApplicationComponent","SIA09-GPULX1","",""
"902","ApplicationComponent","SIA09-EYEX04","",""
"903","ApplicationComponent","SIA09-DBDVX2","",""
"904","ApplicationComponent","SIA09-BXPRX1","",""
"905","ApplicationComponent","SIA09-BIPRX1","",""
"906","ApplicationComponent","SIA09-ESXB21.si","",""
"907","ApplicationComponent","SIA09-ESXB22.si","",""
"908","ApplicationComponent","SIA09-ESXB23.si","",""
"909","ApplicationComponent","SIA09-ESXB24.si","",""
"910","ApplicationComponent","SIA09-ESXB31.si","",""
"911","ApplicationComponent","SIA09-ESXB32.si","",""
"912","ApplicationComponent","SIA09-ESDR11.si","",""
"913","ApplicationComponent","SIA09-ESDR12.si","",""
"914","ApplicationComponent","SIA09-ESDR13.si","",""
"915","ApplicationComponent","DR-PowerVaultME5024","",""
"916","ApplicationComponent","VM-PowerStore1200T-NEW","",""
"917","ApplicationComponent","NAS-SYNOLOGY-HD6500","",""
"918","ApplicationComponent","DR-VM-SW7720-TOP","",""
"919","ApplicationComponent","DR-VM-SW7720-BOT","",""
"920","ApplicationComponent","DR-UPS-NEW-01","",""
"921","ApplicationComponent","DR-UPS-NEW-02","",""
"922","ApplicationComponent","A10TH1060S-01","",""
"923","ApplicationComponent","A10TH1060S-02","",""
"924","ApplicationComponent","SIA09-TCSC01","",""
"925","ApplicationComponent","SIA09-TCSC02","",""
"926","ApplicationComponent","SIA09-TCPR01","",""
"927","ApplicationComponent","SIA09-TCPR02","",""
"928","ApplicationComponent","SIA09-TCPR11","",""
"929","ApplicationComponent","SIA09-TCPR03","",""
"930","ApplicationComponent","SIA09-TCPR21","",""
"931","ApplicationComponent","SIA09-TCPR22","",""
"932","ApplicationComponent","SIA09-TCPR31","",""
"933","ApplicationComponent","SIA09-TCPR32","",""
"934","ApplicationComponent","SIA09-TCPR33","",""
"935","ApplicationComponent","SIA09-TCPR41","",""
"936","ApplicationComponent","SIA09-TCPR42","",""
"937","ApplicationComponent","SIA09-TCPR43","",""
"938","ApplicationComponent","SIA09-TCPR44","",""
"939","ApplicationComponent","SIA09-TCTS01","",""
"940","ApplicationComponent","SIA09-TCTS02","",""
"941","ApplicationComponent","SIA09-TCTS11","",""
"942","ApplicationComponent","SIA09-TCTS21","",""
"943","ApplicationComponent","SIA09-TCTS22","",""
"944","ApplicationComponent","SIA09-TCTS31","",""
"945","ApplicationComponent","SIA09-TCTS32","",""
"946","ApplicationComponent","SIA09-TCTS41","",""
"947","ApplicationComponent","SIA09-TCBS01","",""
"948","ApplicationComponent","SIA09-TCTR01","",""
"949","ApplicationComponent","SIA09-TCRDDC01","",""
"950","ApplicationComponent","SIA09-TCRPDC01","",""
"951","ApplicationComponent","SIA09-TCDR01","",""
"952","ApplicationComponent","SIA09-TCDR11","",""
"953","ApplicationComponent","SIA09-TCDR31","",""
"954","ApplicationComponent","SIA09-TCDR32","",""
"955","ApplicationComponent","SIA09-TCLBDR01","",""
"956","ApplicationComponent","SIA09-TCLBDR02","",""
"957","ApplicationComponent","SIA09-TCDR41","",""
"958","ApplicationComponent","SIA09-TCDR42","",""
"959","ApplicationComponent","SIA09-TCDR43","",""
"960","ApplicationComponent","SIA09-TCDR21","",""
"961","ApplicationComponent","SIA09-TCRDDR01","",""
"962","ApplicationComponent","SIA09-TCRPDR01","",""
"963","ApplicationComponent","SIA09-ETPR03","",""
"964","ApplicationComponent","SIA09-COUT01","",""
"965","ApplicationComponent","SIA09-COUT11","",""
"966","ApplicationComponent","SIA09-COPR01","",""
"967","ApplicationComponent","SIA09-COPR11","",""
