ID,KEY,VALUE
305,System (ห้ามแก้),ระบบคิวผู้ป่วย
305,System Detail,Database Redis
305,Server Type (ห้ามแก้),
305,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
305,SAP ID,-
305,รหัสครุภัณฑ์,-
305,Serial Number,-
305,Organization,Siriraj
305,"Status
(Active / Inactive)",Active
305,Product Name,-
305,Model/Version,-
305,DC Room - Building,ตึกศรีสวรินทิรา
305,Floor,7
305,Rack Number,-
305,Unit,-
305,Is Virtual?,Y
305,VM Cluster Group,ESXC Cluster
305,"IP Address
(Primary)",172.29.46.84
305,"IP Address
(BAK)",-
305,"IP Address
(Management iDRAC, iLO)",-
305,Operating System,Cent OS 7 64bit 7.7
305,Service Pack,-
305,Database Vsersion,Redis
305,Service patch,Redis server v=5.0.7 sha=00000000:0 malloc=jemalloc-5.1.0 bits=64 build=91145edf                                           25c40cd7
305,เลขที่สัญญา,-
305,Delivery Date,-
305,MA Status,-
305,MA Start Date,-
305,MA Expired Date,-
305,Vender,-
305,ประเภทการรับประกัน,-
305,Owner,สมชัย บุรีรักษ์
305,Type of Asset,Hardware
305, ISO Scope,Implement & Certified
305,System Doc,-
305,HealthCheck,-
305,Allow port firewall Server,-
305,Deploy App,
306,CI Name,SIA09-OQUTX5
306,Primary Capability,VM
306,Group (ห้ามแก้),ระบบโรงพยาบาล - บริหารจัดการคิว
306,System (ห้ามแก้),ระบบคิวผู้ป่วย
306,System Detail,Node - API1
306,Server Type (ห้ามแก้),
306,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
306,SAP ID,-
306,รหัสครุภัณฑ์,-
306,Serial Number,-
306,Organization,Siriraj
306,"Status
(Active / Inactive)",Active
306,Product Name,-
306,Model/Version,-
306,DC Room - Building,ตึกศรีสวรินทิรา
306,Floor,7
306,Rack Number,-
306,Unit,-
306,Is Virtual?,Y
306,VM Cluster Group,ESXC Cluster
306,"IP Address
(Primary)",172.29.66.81
306,"IP Address
(BAK)",-
306,"IP Address
(Management iDRAC, iLO)",-
306,Operating System,Cent OS 7 64bit 7.7
306,Service Pack,-
306,Database Vsersion,-
306,Service patch,-
306,เลขที่สัญญา,-
306,Delivery Date,-
306,MA Status,-
306,MA Start Date,-
306,MA Expired Date,-
306,Vender,-
306,ประเภทการรับประกัน,-
306,Owner,สมชัย บุรีรักษ์
306,Type of Asset,Hardware
306, ISO Scope,Implement & Certified
306,System Doc,-
306,HealthCheck,-
306,Allow port firewall Server,-
306,Deploy App,
307,CI Name,SIA09-OQUTX6
307,Primary Capability,VM
307,Group (ห้ามแก้),ระบบโรงพยาบาล - บริหารจัดการคิว
307,System (ห้ามแก้),ระบบคิวผู้ป่วย
307,System Detail,Node - API2
307,Server Type (ห้ามแก้),
307,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
307,SAP ID,-
307,รหัสครุภัณฑ์,-
307,Serial Number,-
307,Organization,Siriraj
307,"Status
(Active / Inactive)",Active
307,Product Name,-
307,Model/Version,-
307,DC Room - Building,ตึกศรีสวรินทิรา
307,Floor,7
307,Rack Number,-
307,Unit,-
307,Is Virtual?,Y
307,VM Cluster Group,ESXC Cluster
307,"IP Address
(Primary)",172.29.66.82
307,"IP Address
(BAK)",-
307,"IP Address
(Management iDRAC, iLO)",-
307,Operating System,Cent OS 7 64bit 7.7
307,Service Pack,-
307,Database Vsersion,-
307,Service patch,-
307,เลขที่สัญญา,-
307,Delivery Date,-
307,MA Status,-
307,MA Start Date,-
307,MA Expired Date,-
307,Vender,-
307,ประเภทการรับประกัน,-
307,Owner,สมชัย บุรีรักษ์
307,Type of Asset,Hardware
307, ISO Scope,Implement & Certified
307,System Doc,-
307,HealthCheck,-
307,Allow port firewall Server,-
307,Deploy App,
308,CI Name,SIA09-OQUTX7
308,Primary Capability,VM
308,Group (ห้ามแก้),ระบบโรงพยาบาล - บริหารจัดการคิว
308,System (ห้ามแก้),ระบบคิวผู้ป่วย
308,System Detail,Load Balancer
308,Server Type (ห้ามแก้),
308,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
308,SAP ID,-
308,รหัสครุภัณฑ์,-
308,Serial Number,-
308,Organization,Siriraj
308,"Status
(Active / Inactive)",Active
308,Product Name,-
308,Model/Version,-
308,DC Room - Building,ตึกศรีสวรินทิรา
308,Floor,7
308,Rack Number,-
308,Unit,-
308,Is Virtual?,Y
308,VM Cluster Group,ESXC Cluster
308,"IP Address
(Primary)",172.29.66.83
308,"IP Address
(BAK)",-
308,"IP Address
(Management iDRAC, iLO)",-
308,Operating System,Cent OS 7 64bit 7.7
308,Service Pack,-
308,Database Vsersion,-
308,Service patch,-
308,เลขที่สัญญา,-
308,Delivery Date,-
308,MA Status,-
308,MA Start Date,-
308,MA Expired Date,-
308,Vender,-
308,ประเภทการรับประกัน,-
308,Owner,สมชัย บุรีรักษ์
308,Type of Asset,Hardware
308, ISO Scope,Implement & Certified
308,System Doc,Y
308,HealthCheck,-
308,Allow port firewall Server,-
308,Deploy App,
309,CI Name,SIA09-OQUTX8
309,Primary Capability,VM
309,Group (ห้ามแก้),ระบบโรงพยาบาล - บริหารจัดการคิว
309,System (ห้ามแก้),ระบบคิวผู้ป่วย
309,System Detail,"Web Multi Purpose (Master API,Auth API,Scheduler,Admin web , Nurse Web)"
309,Server Type (ห้ามแก้),
309,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
309,SAP ID,-
309,รหัสครุภัณฑ์,-
309,Serial Number,-
309,Organization,Siriraj
309,"Status
(Active / Inactive)",Active
309,Product Name,-
309,Model/Version,-
309,DC Room - Building,ตึกศรีสวรินทิรา
309,Floor,7
309,Rack Number,-
309,Unit,-
309,Is Virtual?,Y
309,VM Cluster Group,ESXC Cluster
309,"IP Address
(Primary)",172.29.66.84
309,"IP Address
(BAK)",-
309,"IP Address
(Management iDRAC, iLO)",-
309,Operating System,Cent OS 7 64bit 7.7
309,Service Pack,-
309,Database Vsersion,-
309,Service patch,-
309,เลขที่สัญญา,-
309,Delivery Date,-
309,MA Status,-
309,MA Start Date,-
309,MA Expired Date,-
309,Vender,-
309,ประเภทการรับประกัน,-
309,Owner,สมชัย บุรีรักษ์
309,Type of Asset,Hardware
309, ISO Scope,Implement & Certified
309,System Doc,-
309,HealthCheck,-
309,Allow port firewall Server,-
309,Deploy App,
310,CI Name,SIA09-OQUTX9
310,Primary Capability,VM
310,Group (ห้ามแก้),ระบบโรงพยาบาล - บริหารจัดการคิว
310,System (ห้ามแก้),ระบบคิวผู้ป่วย
310,System Detail,Patient Web
310,Server Type (ห้ามแก้),
310,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
310,SAP ID,-
310,รหัสครุภัณฑ์,-
310,Serial Number,-
310,Organization,Siriraj
310,"Status
(Active / Inactive)",Active
310,Product Name,-
310,Model/Version,-
310,DC Room - Building,ตึกศรีสวรินทิรา
310,Floor,7
310,Rack Number,-
310,Unit,-
310,Is Virtual?,Y
310,VM Cluster Group,ESXC Cluster
310,"IP Address
(Primary)",10.7.102.103
310,"IP Address
(BAK)",-
310,"IP Address
(Management iDRAC, iLO)",-
310,Operating System,Cent OS 7 64bit 7.7
310,Service Pack,-
310,Database Vsersion,-
310,Service patch,-
310,เลขที่สัญญา,-
310,Delivery Date,-
310,MA Status,-
310,MA Start Date,-
310,MA Expired Date,-
310,Vender,-
310,ประเภทการรับประกัน,-
310,Owner,สมชัย บุรีรักษ์
310,Type of Asset,Hardware
310, ISO Scope,Implement & Certified
310,System Doc,-
310,HealthCheck,-
310,Allow port firewall Server,-
310,Deploy App,
311,CI Name,SIA09-PHDB01
311,Primary Capability,VM
311,Group (ห้ามแก้),ระบบโรงพยาบาล - ยา
311,System (ห้ามแก้),ระบบ SIOP / SIIP
311,System Detail,ระบบฐานข้อมูล ระบบห้องยาผู้ป่วยนอก ผู้ป่วยใน
311,Server Type (ห้ามแก้),
311,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
311,SAP ID,-
311,รหัสครุภัณฑ์,-
311,Serial Number,-
311,Organization,Siriraj
311,"Status
(Active / Inactive)",Active
311,Product Name,-
311,Model/Version,-
311,DC Room - Building,ตึกศรีสวรินทิรา
311,Floor,7
311,Rack Number,-
311,Unit,-
311,Is Virtual?,Y
311,VM Cluster Group,ESXA Cluster
311,"IP Address
(Primary)",192.168.9.86
311,"IP Address
(BAK)",-
311,"IP Address
(Management iDRAC, iLO)",-
311,Operating System,Microsoft Windows Server 2008 R2 (64-bit)
311,Service Pack,-
311,Database Vsersion,MS SQL 2008R2
311,Service patch,Microsoft SQL Server 2008 R2 (SP3-GDR) (KB4057113) - 10.50.6560.0 (X64)   Dec 28 2017 15:03:48   Copyright (c) Microsoft Corporation  Enterprise Edition (64-bit) on Windows NT 6.1 <X64> (Build 7601: Service Pack 1) (Hypervisor) 
311,เลขที่สัญญา,-
311,Delivery Date,-
311,MA Status,-
311,MA Start Date,-
311,MA Expired Date,-
311,Vender,-
311,ประเภทการรับประกัน,-
311,Owner,กรรณิกา ละมั่งทอง
311,Type of Asset,Hardware
311, ISO Scope,Implement & Certified
311,System Doc,-
311,HealthCheck,-
311,Allow port firewall Server,-
311,Deploy App,
312,CI Name,SIA09-PHDB02
312,Primary Capability,VM
312,Group (ห้ามแก้),ระบบโรงพยาบาล - ยา
312,System (ห้ามแก้),Master Pharmacy Database
312,System Detail,"Drug Master, robot"
312,Server Type (ห้ามแก้),
312,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
312,SAP ID,-
312,รหัสครุภัณฑ์,-
312,Serial Number,-
312,Organization,Siriraj
312,"Status
(Active / Inactive)",Active
312,Product Name,-
312,Model/Version,-
312,DC Room - Building,ตึกศรีสวรินทิรา
312,Floor,7
312,Rack Number,-
312,Unit,-
312,Is Virtual?,Y
312,VM Cluster Group,ESXA Cluster
312,"IP Address
(Primary)",172.29.10.250
312,"IP Address
(BAK)",-
312,"IP Address
(Management iDRAC, iLO)",-
312,Operating System,Microsoft Windows Server 2016 (64-bit)
312,Service Pack,-
312,Database Vsersion,MS SQL 2016
312,Service patch,Microsoft SQL Server 2016 (SP3-GDR) (KB5029186) - 13.0.6435.1 (X64)   Jul 30 2023 19:53:42   Copyright (c) Microsoft Corporation  Enterprise Edition (64-bit) on Windows Server 2016 Standard 10.0 <X64> (Build 14393: ) (Hypervisor) 
312,เลขที่สัญญา,-
312,Delivery Date,-
312,MA Status,-
312,MA Start Date,-
312,MA Expired Date,-
312,Vender,-
312,ประเภทการรับประกัน,-
312,Owner,กรรณิกา ละมั่งทอง
312,Type of Asset,Hardware
312, ISO Scope,Implement & Certified
312,System Doc,-
312,HealthCheck,-
312,Allow port firewall Server,-
312,Deploy App,
313,CI Name,SIA09-PHWSX1
313,Primary Capability,VM
313,Group (ห้ามแก้),ระบบโรงพยาบาล - ยา
313,System (ห้ามแก้),Web server  Pharmacy
313,System Detail,Web server  Pharmacy
313,Server Type (ห้ามแก้),
313,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
313,SAP ID,-
313,รหัสครุภัณฑ์,-
313,Serial Number,-
313,Organization,Siriraj
313,"Status
(Active / Inactive)",Active
313,Product Name,-
313,Model/Version,-
313,DC Room - Building,ตึกศรีสวรินทิรา
313,Floor,7
313,Rack Number,-
313,Unit,-
313,Is Virtual?,Y
313,VM Cluster Group,ESXC Cluster
313,"IP Address
(Primary)",172.29.61.141
313,"IP Address
(BAK)",-
313,"IP Address
(Management iDRAC, iLO)",-
313,Operating System,Microsoft Windows Server 2022 (64-bit)
313,Service Pack,-
313,Database Vsersion,-
313,Service patch,-
313,เลขที่สัญญา,-
313,Delivery Date,-
313,MA Status,-
313,MA Start Date,-
313,MA Expired Date,-
313,Vender,-
313,ประเภทการรับประกัน,-
313,Owner,กรรณิกา ละมั่งทอง
313,Type of Asset,Hardware
313, ISO Scope,Implement & Certified
313,System Doc,-
313,HealthCheck,-
313,Allow port firewall Server,Y
313,Deploy App,
314,CI Name,SIA09-PHWS02
314,Primary Capability,VM
314,Group (ห้ามแก้),ระบบโรงพยาบาล - ยา
314,System (ห้ามแก้),WebServer For Pharmacy 2
314,System Detail,"Web server for sidos , siwellness , spd"
314,Server Type (ห้ามแก้),
314,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
314,SAP ID,-
314,รหัสครุภัณฑ์,-
314,Serial Number,-
314,Organization,Siriraj
314,"Status
(Active / Inactive)",Active
314,Product Name,-
314,Model/Version,-
314,DC Room - Building,ตึกศรีสวรินทิรา
314,Floor,7
314,Rack Number,-
314,Unit,-
314,Is Virtual?,Y
314,VM Cluster Group,ESXC Cluster
314,"IP Address
(Primary)",172.29.10.98
314,"IP Address
(BAK)",-
314,"IP Address
(Management iDRAC, iLO)",-
314,Operating System,Microsoft Windows Server 2016 (64-bit)
314,Service Pack,-
314,Database Vsersion,-
314,Service patch,-
314,เลขที่สัญญา,-
314,Delivery Date,-
314,MA Status,-
314,MA Start Date,-
314,MA Expired Date,-
314,Vender,-
314,ประเภทการรับประกัน,-
314,Owner,กรรณิกา ละมั่งทอง
314,Type of Asset,Hardware
314, ISO Scope,Implement & Certified
314,System Doc,-
314,HealthCheck,-
314,Allow port firewall Server,-
314,Deploy App,
315,CI Name,SIA09-POCT02
315,Primary Capability,VM
315,Group (ห้ามแก้),ระบบโรงพยาบาล - ห้องปฏิบัติการ
315,System (ห้ามแก้),ระบบโรงพยาบาล - POCT (I-Stat)
315,System Detail,ระบบโรงพยาบาล - POCT (I-Stat)
315,Server Type (ห้ามแก้),
315,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
315,SAP ID,-
315,รหัสครุภัณฑ์,-
315,Serial Number,-
315,Organization,Siriraj
315,"Status
(Active / Inactive)",Active
315,Product Name,-
315,Model/Version,-
315,DC Room - Building,ตึกศรีสวรินทิรา
315,Floor,7
315,Rack Number,-
315,Unit,-
315,Is Virtual?,Y
315,VM Cluster Group,ESXB Cluster
315,"IP Address
(Primary)",172.29.10.184
315,"IP Address
(BAK)",-
315,"IP Address
(Management iDRAC, iLO)",-
315,Operating System,Microsoft Windows Server 2012 (64-bit)
315,Service Pack,-
315,Database Vsersion,MS SQL 2012
315,Service patch,0
315,เลขที่สัญญา,-
315,Delivery Date,-
315,MA Status,-
315,MA Start Date,-
315,MA Expired Date,-
315,Vender,-
315,ประเภทการรับประกัน,-
315,Owner,พงษ์ศักดิ์ พลเทพ
315,Type of Asset,Hardware
315, ISO Scope,Implement & Certified
315,System Doc,-
315,HealthCheck,-
315,Allow port firewall Server,-
315,Deploy App,
316,CI Name,SIA09-PTUT01
316,Primary Capability,VM
316,Group (ห้ามแก้),ระบบโรงพยาบาล -เคลื่อนย้าย
316,System (ห้ามแก้),ระบบโรงพยาบาล - Smart Porter
316,System Detail,ระบบโรงพยาบาล - Smart Porter
316,Server Type (ห้ามแก้),
316,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
316,SAP ID,-
316,รหัสครุภัณฑ์,-
316,Serial Number,-
316,Organization,Siriraj
316,"Status
(Active / Inactive)",Active
316,Product Name,-
316,Model/Version,-
316,DC Room - Building,ตึกศรีสวรินทิรา
316,Floor,7
316,Rack Number,-
316,Unit,-
316,Is Virtual?,Y
316,VM Cluster Group,ESXA Cluster
316,"IP Address
(Primary)",172.29.56.200
316,"IP Address
(BAK)",-
316,"IP Address
(Management iDRAC, iLO)",-
316,Operating System,Microsoft Windows Server 2022 (64-bit)
316,Service Pack,-
316,Database Vsersion,CouchDB
316,Service patch,2.1.1
316,เลขที่สัญญา,-
316,Delivery Date,-
316,MA Status,-
316,MA Start Date,-
316,MA Expired Date,-
316,Vender,-
316,ประเภทการรับประกัน,-
316,Owner,ภูมินทร์
316,Type of Asset,-
316, ISO Scope,No
316,System Doc,-
316,HealthCheck,-
316,Allow port firewall Server,-
316,Deploy App,
317,CI Name,SIA09-QABS01
317,Primary Capability,VM
317,Group (ห้ามแก้),ระบบโรงพยาบาล - บริหารจัดการคิว
317,System (ห้ามแก้),ระบบคิว ห้องเจาะ เลือด108
317,System Detail,ระบบคิว ห้องเจาะ เลือด108
317,Server Type (ห้ามแก้),
317,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
317,SAP ID,-
317,รหัสครุภัณฑ์,-
317,Serial Number,-
317,Organization,Siriraj
317,"Status
(Active / Inactive)",Active
317,Product Name,-
317,Model/Version,-
317,DC Room - Building,ตึกศรีสวรินทิรา
317,Floor,7
317,Rack Number,-
317,Unit,-
317,Is Virtual?,Y
317,VM Cluster Group,ESXB Cluster
317,"IP Address
(Primary)",172.20.9.183
317,"IP Address
(BAK)",-
317,"IP Address
(Management iDRAC, iLO)",-
317,Operating System,Microsoft Windows Server 2012 (64-bit)
317,Service Pack,-
317,Database Vsersion,-
317,Service patch,-
317,เลขที่สัญญา,-
317,Delivery Date,-
317,MA Status,-
317,MA Start Date,-
317,MA Expired Date,-
317,Vender,-
317,ประเภทการรับประกัน,-
317,Owner,สมชัย บุรีรักษ์
317,Type of Asset,Hardware
317, ISO Scope,Implement & Certified
317,System Doc,-
317,HealthCheck,-
317,Allow port firewall Server,-
317,Deploy App,
318,CI Name,SIA09-QABSDV01
318,Primary Capability,VM
318,Group (ห้ามแก้),ระบบโรงพยาบาล - บริหารจัดการคิว
318,System (ห้ามแก้),ระบบคิว ห้องเจาะ เลือด108
318,System Detail,ระบบคิว ห้องเจาะ เลือด108
318,Server Type (ห้ามแก้),
318,"Environment(Production, UAT, Testing/Development, Not Used,..)",Test/Development
318,SAP ID,-
318,รหัสครุภัณฑ์,-
318,Serial Number,-
318,Organization,Siriraj
318,"Status
(Active / Inactive)",Active
318,Product Name,-
318,Model/Version,-
318,DC Room - Building,ตึกศรีสวรินทิรา
318,Floor,7
318,Rack Number,-
318,Unit,-
318,Is Virtual?,Y
318,VM Cluster Group,ESXA Cluster-NEW
318,"IP Address
(Primary)",192.168.32.183
318,"IP Address
(BAK)",-
318,"IP Address
(Management iDRAC, iLO)",-
318,Operating System,Microsoft Windows Server 2012 (64-bit)
318,Service Pack,-
318,Database Vsersion,-
318,Service patch,-
318,เลขที่สัญญา,-
318,Delivery Date,-
318,MA Status,-
318,MA Start Date,-
318,MA Expired Date,-
318,Vender,-
318,ประเภทการรับประกัน,-
318,Owner,สมชัย บุรีรักษ์
318,Type of Asset,Hardware
318, ISO Scope,Implement & Certified
318,System Doc,-
318,HealthCheck,-
318,Allow port firewall Server,-
318,Deploy App,
319,CI Name,SIA09-RMIP01
319,Primary Capability,VM
319,Group (ห้ามแก้),ระบบโรงพยาบาล - ยา
319,System (ห้ามแก้),ระบบ IPD Robot
319,System Detail,Database and app Interface
319,Server Type (ห้ามแก้),
319,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
319,SAP ID,-
319,รหัสครุภัณฑ์,-
319,Serial Number,-
319,Organization,Siriraj
319,"Status
(Active / Inactive)",Active
319,Product Name,-
319,Model/Version,-
319,DC Room - Building,ตึกศรีสวรินทิรา
319,Floor,7
319,Rack Number,-
319,Unit,-
319,Is Virtual?,Y
319,VM Cluster Group,ESXB Cluster
319,"IP Address
(Primary)",172.29.9.236
319,"IP Address
(BAK)",-
319,"IP Address
(Management iDRAC, iLO)",-
319,Operating System,Microsoft Windows Server 2019 (64-bit)
319,Service Pack,-
319,Database Vsersion,MS SQL 2019
319,Service patch,Microsoft SQL Server 2019 (RTM) - 15.0.2000.5 (X64)   Sep 24 2019 13:48:23   Copyright (C) 2019 Microsoft Corporation  Enterprise Edition (64-bit) on Windows Server 2019 Standard 10.0 <X64> (Build 17763: ) (Hypervisor) 
319,เลขที่สัญญา,-
319,Delivery Date,-
319,MA Status,-
319,MA Start Date,-
319,MA Expired Date,-
319,Vender,-
319,ประเภทการรับประกัน,-
319,Owner,สมชัย บุรีรักษ์
319,Type of Asset,Hardware
319, ISO Scope,Implement & Certified
319,System Doc,Y
319,HealthCheck,-
319,Allow port firewall Server,-
319,Deploy App,
320,CI Name,SIA09-ROPX01
320,Primary Capability,VM
320,Group (ห้ามแก้),ระบบโรงพยาบาล -ข้อมูลการรักษา/วินิจฉัย
320,System (ห้ามแก้),ROP - Web server
320,System Detail,ROP - Web server
320,Server Type (ห้ามแก้),
320,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
320,SAP ID,-
320,รหัสครุภัณฑ์,-
320,Serial Number,-
320,Organization,Siriraj
320,"Status
(Active / Inactive)",Active
320,Product Name,-
320,Model/Version,-
320,DC Room - Building,ตึกศรีสวรินทิรา
320,Floor,7
320,Rack Number,-
320,Unit,-
320,Is Virtual?,Y
320,VM Cluster Group,ESXB Cluster
320,"IP Address
(Primary)",10.7.102.205
320,"IP Address
(BAK)",-
320,"IP Address
(Management iDRAC, iLO)",-
320,Operating System,Windows Server 2012 R2 - Standard
320,Service Pack,-
320,Database Vsersion,-
320,Service patch,-
320,เลขที่สัญญา,-
320,Delivery Date,-
320,MA Status,-
320,MA Start Date,-
320,MA Expired Date,-
320,Vender,-
320,ประเภทการรับประกัน,-
320,Owner,ประสิทธิ์ชัย เจตนาภิวัฒน์
320,Type of Asset,Hardware
320, ISO Scope,-
320,System Doc,-
320,HealthCheck,-
320,Allow port firewall Server,-
320,Deploy App,
321,CI Name,SIA09-ROPX02
321,Primary Capability,VM
321,Group (ห้ามแก้),ระบบโรงพยาบาล -ข้อมูลการรักษา/วินิจฉัย
321,System (ห้ามแก้),ROP - DB ser ver
321,System Detail,ROP - DB ser ver
321,Server Type (ห้ามแก้),
321,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
321,SAP ID,-
321,รหัสครุภัณฑ์,-
321,Serial Number,-
321,Organization,Siriraj
321,"Status
(Active / Inactive)",Active
321,Product Name,-
321,Model/Version,-
321,DC Room - Building,ตึกศรีสวรินทิรา
321,Floor,7
321,Rack Number,-
321,Unit,-
321,Is Virtual?,Y
321,VM Cluster Group,ESXB Cluster
321,"IP Address
(Primary)",10.7.102.206
321,"IP Address
(BAK)",-
321,"IP Address
(Management iDRAC, iLO)",-
321,Operating System,Windows Server 2012 R2 - Standard
321,Service Pack,-
321,Database Vsersion,-
321,Service patch,-
321,เลขที่สัญญา,-
321,Delivery Date,-
321,MA Status,-
321,MA Start Date,-
321,MA Expired Date,-
321,Vender,-
321,ประเภทการรับประกัน,-
321,Owner,ประสิทธิ์ชัย เจตนาภิวัฒน์
321,Type of Asset,Hardware
321, ISO Scope,-
321,System Doc,-
321,HealthCheck,-
321,Allow port firewall Server,-
321,Deploy App,
322,CI Name,SIA09-RPPR01
322,Primary Capability,VM
322,Group (ห้ามแก้),ระบบโรงพยาบาล - ยา
322,System (ห้ามแก้),Pharmacy
322,System Detail,ระบบฐานข้อมูลระบบยา (Pharmacy SQL)
322,Server Type (ห้ามแก้),
322,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
322,SAP ID,-
322,รหัสครุภัณฑ์,-
322,Serial Number,-
322,Organization,Siriraj
322,"Status
(Active / Inactive)",Active
322,Product Name,-
322,Model/Version,-
322,DC Room - Building,ตึกศรีสวรินทิรา
322,Floor,7
322,Rack Number,-
322,Unit,-
322,Is Virtual?,Y
322,VM Cluster Group,ESXA Cluster
322,"IP Address
(Primary)",192.168.9.80
322,"IP Address
(BAK)",-
322,"IP Address
(Management iDRAC, iLO)",-
322,Operating System,Microsoft Windows Server 2019 (64-bit)
322,Service Pack,-
322,Database Vsersion,MS SQL 2019
322,Service patch,Microsoft SQL Server 2019 (RTM-CU27) (KB5037331) - 15.0.4375.4 (X64)   Jun 10 2024 18:00:07   Copyright (C) 2019 Microsoft Corporation  Enterprise Edition (64-bit) on Windows Server 2019 Standard 10.0 <X64> (Build 17763: ) (Hypervisor) 
322,เลขที่สัญญา,-
322,Delivery Date,-
322,MA Status,-
322,MA Start Date,-
322,MA Expired Date,-
322,Vender,-
322,ประเภทการรับประกัน,-
322,Owner,กรรณิกา ละมั่งทอง
322,Type of Asset,Hardware
322, ISO Scope,Implement & Certified
322,System Doc,-
322,HealthCheck,-
322,Allow port firewall Server,-
322,Deploy App,
323,CI Name,SIA09-RSEPX1
323,Primary Capability,VM
323,Group (ห้ามแก้),ระบบงานวิจัย - Website
323,System (ห้ามแก้),E-Proposal - สำนักงานรองคณบดีฝ่ายวิจัย
323,System Detail,โครงการพัฒนาประสิทธิภาพระบบสารสนเทศงานวิจัย(E-Proposal)
323,Server Type (ห้ามแก้),
323,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
323,SAP ID,-
323,รหัสครุภัณฑ์,-
323,Serial Number,-
323,Organization,Siriraj
323,"Status
(Active / Inactive)",Active
323,Product Name,-
323,Model/Version,-
323,DC Room - Building,ตึกศรีสวรินทิรา
323,Floor,7
323,Rack Number,-
323,Unit,-
323,Is Virtual?,Y
323,VM Cluster Group,ESXA Cluster
323,"IP Address
(Primary)",10.7.51.61
323,"IP Address
(BAK)",-
323,"IP Address
(Management iDRAC, iLO)",-
323,Operating System,Microsoft Windows Server 2012 (64-bit)
323,Service Pack,-
323,Database Vsersion,-
323,Service patch,-
323,เลขที่สัญญา,-
323,Delivery Date,-
323,MA Status,-
323,MA Start Date,-
323,MA Expired Date,-
323,Vender,-
323,ประเภทการรับประกัน,-
323,Owner,พงษ์ศักดิ์ พลเทพ
323,Type of Asset,Hardware
323, ISO Scope,Implement & Certified
323,System Doc,-
323,HealthCheck,-
323,Allow port firewall Server,-
323,Deploy App,
324,CI Name,SIA09-SCAP01
324,Primary Capability,VM
324,Group (ห้ามแก้),ระบบสนับสนุน - การลงทะเบียน
324,System (ห้ามแก้),ระบบ SmartCard
324,System Detail,ระบบ SmartCard
324,Server Type (ห้ามแก้),
324,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
324,SAP ID,-
324,รหัสครุภัณฑ์,-
324,Serial Number,-
324,Organization,Siriraj
324,"Status
(Active / Inactive)",Active
324,Product Name,-
324,Model/Version,-
324,DC Room - Building,ตึกศรีสวรินทิรา
324,Floor,7
324,Rack Number,-
324,Unit,-
324,Is Virtual?,Y
324,VM Cluster Group,ESXB Cluster
324,"IP Address
(Primary)",192.168.9.89
324,"IP Address
(BAK)",-
324,"IP Address
(Management iDRAC, iLO)",-
324,Operating System,Microsoft Windows Server 2003 (32-bit)
324,Service Pack,-
324,Database Vsersion,-
324,Service patch,-
324,เลขที่สัญญา,-
324,Delivery Date,-
324,MA Status,-
324,MA Start Date,-
324,MA Expired Date,-
324,Vender,-
324,ประเภทการรับประกัน,-
324,Owner,วศิน ศีติสาร
324,Type of Asset,Hardware
324, ISO Scope,Implement & Certified
324,System Doc,-
324,HealthCheck,-
324,Allow port firewall Server,-
324,Deploy App,
325,CI Name,SIA09-SICMSPR1
325,Primary Capability,VM
325,Group (ห้ามแก้),ระบบการศึกษา - การบริหารจัดการข้อมูลการศึกษา
325,System (ห้ามแก้),ระบบการศึกษา - SICMS
325,System Detail,ระบบการศึกษา - SICMS
325,Server Type (ห้ามแก้),
325,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
325,SAP ID,-
325,รหัสครุภัณฑ์,-
325,Serial Number,-
325,Organization,Siriraj
325,"Status
(Active / Inactive)",Active
325,Product Name,-
325,Model/Version,-
325,DC Room - Building,ตึกศรีสวรินทิรา
325,Floor,7
325,Rack Number,-
325,Unit,-
325,Is Virtual?,Y
325,VM Cluster Group,ESXC Cluster
325,"IP Address
(Primary)",10.7.102.111
325,"IP Address
(BAK)",-
325,"IP Address
(Management iDRAC, iLO)",-
325,Operating System,Microsoft Windows Server 2016 (64-bit)
325,Service Pack,-
325,Database Vsersion,-
325,Service patch,-
325,เลขที่สัญญา,-
325,Delivery Date,-
325,MA Status,-
325,MA Start Date,-
325,MA Expired Date,-
325,Vender,-
325,ประเภทการรับประกัน,-
